城市,贷款金额,期限,月供,还款总费用,月管理费,期限最低范围,期限最高范围,还款方式,放款日期,审批时间,担保方式,申请人数,申请条件,总利息
天津,10万元,12月,10133,2.16,月管理费 1.80%,12,36,分期还款,7,2,信用贷,1,在申请地工作满6个月、工资打卡3千以上、信用良好1、在申请地工作满6个月2、工资打卡3000以上3、信用良好温馨提示：在申请地工作满6个月、工资打卡3千以上、信用良好方可申请,21600
成都,10万元,12月,8933,0.72,参考月利率 0.60%,12,48,分期还款,5,3,信用贷,1,18-55周岁、现任职单位满3个月、税前收入4000以上1、持中国（二代）居民身份证的中国公民（港、澳、台除外）2、18-55周岁（借款人在贷款期满时年龄必须不高于借款人年龄上限）3、税前月收入至少每月人民币4000元且以银行转帐的形式发放4、有稳定工作（自雇人士除外）且工作、居住在本地5、于现工作岗位至少工作3个月或工作年限大于等于2年6、针对医师、教师，更有幸福医师、幸福园丁专享优惠温馨提示：针对医师、教师，更有幸福医师、幸福园丁专享优惠,3019.4
成都,10万元,12月,8745,0.49,参考月利率 0.75%,12,60,分期还款,3,3,抵押贷,1,24-60周岁、信用逾期不超过6次、有本地房产1、24-60周岁之间2、征信累计逾期不超过6次3、本地有按揭房或者全款房温馨提示：24-60周岁、信用逾期不超过6次、有本地房产方可申请,3884.2
成都,10万元,12月,8690,0.43,参考月利率 0.65%,12,36,随借随还,20,10,信用贷,1,大成都地区有房产、有稳定收入、信用良好1、在大成都地区有房产2、全款房和按揭房都可以3、有稳定收入和良好信用温馨提示：大成都地区有房产、有稳定收入、信用良好方可申请,3394.2
成都,10万元,12月,9833,1.8,月管理费 1.50%,12,36,分期还款,1,1,信用贷,1,大成都有商品房、申请额度3万以上、征信良好1、大成都有商品房2、征信良好、少有信用卡申请被拒记录、现有信用卡最好5张以内3、申请额度3万以上温馨提示：大成都有商品房方可申请,18000
成都,10万元,12月,10433,2.52,月管理费 2.10%,12,36,分期还款,5,3,信用贷,1,稳定工作、稳定收入、本地有房产1、只要在大成都范围有按揭房产且还款3个月以上2、有稳定工作3、信用良好温馨提示：有本地房产方可申请,25200
成都,10万元,12月,10113,2.14,月管理费 1.78%,12,36,分期还款,3,2,信用贷,1,22-60周岁、工作满半年、打卡工资4000以上1、22-60周岁的中国公民2、工作6个月以上、打卡工资4000以上（公务员、高校老师等没有工资要求）3、个人信用良好温馨提示：工作6个月以上、打卡工资4000以上并且信用良好方可申请,21360
成都,10万元,12月,10783,2.94,月管理费 2.45%,12,36,分期还款,3,1,信用贷,1,22-60周岁、本地工作满一年、有六个月收入流水1、有良好信用记录2、本地工作满一年3、有六个月收入流水温馨提示：22-60周岁、本地工作满一年、有六个月收入流水方可申请,29400
成都,10万元,12月,10333,2.4,月管理费 2.00%,12,36,分期还款,3,2,信用贷,0,1、工作及收入证明2、居住证明3、最近6个月工资流水4、身份证复印件,24000
成都,10万元,12月,10633,2.76,月管理费 2.30%,12,36,分期还款,15,2,信用贷,1,22-55周岁、打卡工资3000以上、征信良好1、22-55周岁的中国公民2、在大成都范围有房或者有社保、公积金，打卡工资3000以上3、征信2年内不能有6次逾期4、负债不能超过收入60%温馨提示：22-55周岁、信用不要太差、有工资流水方可申请,27600
成都,10万元,12月,9633,1.56,月管理费 1.30%,12,36,分期还款,1,1,抵押贷,0,1、身份证2、车辆行驶证、登记证3、车辆保险单据（交强险、盗抢险、车损险、第三方责任险、不计免赔险）4、工作证明5、信用报告,15600
成都,10万元,12月,8998,1.1,月管理费 1.20%,12,36,随借随还,7,3,抵押贷,0,1、房产证或房产共有证2、购房合同或按揭合同3、身份证，户口簿，婚姻证明4、工作证明5、最近半年银行流水等，辅助财力证明6、根据房子情况和贷款金额手续小有差别,14400
成都,10万元,12月,10663,2.8,月管理费 2.33%,12,36,分期还款,2,2,信用贷,1,22-60周岁、连续工作满半年、税前收入2000以上1、年龄要求：22周岁（含）-60周岁（含）2、收入要求：税前月收入2000元以上，需提供月打卡工资流水3、工作年限：在现单位连续工作满6个月（销售人员需工作满9个月并转正）4、行业限制：暂不接受私营业主和个体工商户等自雇人士申请温馨提示：22-60周岁、在现单位连续工作满6个月方可申请,27960
成都,10万元,12月,10333,2.4,月管理费 2.00%,12,36,分期还款,3,2,信用贷,1,22-60周岁、有固定工作、打卡工资2500以上1、22-60周岁中国公民2、在成都本地有固定工作3、每月打卡工资2500以上4、成都市居住（能提供居住证明）5、征信良好，无逾期温馨提示：22-60周岁，每月打卡工资2500以上，征信良好方可申请,24000
成都,10万元,12月,9633,1.56,月管理费 1.30%,12,36,分期还款,1,1,信用贷,1,22-60周岁、有缴纳社保等、信用良好1、有大成都商品房2、大成都有20万以上车产3、单位有缴纳社保4、信用卡单张额度1万5、以上四者满足其一即可申请温馨提示：不要流水、不需要家人签字、不看负债、不要求工作,15600
成都,10万元,12月,10913,3.1,月管理费 2.58%,12,24,分期还款,2,1,信用贷,1,22-60周岁、工作6个月以上、月流水2500以上1、年龄要求22-60周岁2、工作6个月以上、打卡工资或者自存流水2500以上即可申请3、信用记录良好温馨提示：22-60周岁、工作6个月以上、月流水2500以上方可申请,30960
成都,10万元,12月,10233,2.28,月管理费 1.90%,12,36,分期还款,3,1,信用贷,1,22-60周岁、任职工作满半年、月收入3000以上1、适用人群：国有企业员工、公务员、律师、教师、企业法人、白领上班族，打卡工资最好2、年龄22-60周岁的中国公民3、在本单位工作满6个月、月收入3000以上、有近3个月的银行流水4、信用记录良好5、出租车司机不行、房地产中介不做、在平安易贷咨询、申请过的客户不做温馨提示：工作满6个月、必须信用记录良好方可申请,22800
成都,10万元,12月,10713,2.86,月管理费 2.38%,12,36,分期还款,3,1,信用贷,1,24-60周岁、在成都地区工作满1年、月打卡工资30001、24-60周岁2、在成都地区工作满1年3、每月工资打卡3000以上，现金收入的话近半年需要满18000温馨提示：24-60周岁、在成都地区工作满1年、月打卡工资3000方可申请,28560
成都,10万元,12月,9633,1.56,月管理费 1.30%,12,36,分期还款,1,1,抵押贷,1,22周岁以上、工作稳定、本地名下有车1、稳定工作2、征信良好3、大成都地区川A牌照全款车、裸车价在6万以上温馨提示：大成都地区川A牌照全款车、裸车价在6万以上方可申请,15600
成都,10万元,12月,10713,2.86,月管理费 2.38%,12,36,分期还款,3,2,信用贷,1,22-60周岁、连续工作满6个月、打卡工资2000以上1、年龄要求：22周岁（含）-60周岁（含）2、收入要求：有连续的近3个月流水，打卡工资2000以上（现金工资有流水5000以上也可以）3、工作年限：在现单位连续工作满6个月（销售人员需工作满9个月并转正）4、工作地点：成都5、行业限制：暂不接受私营业主和个体工商户等自雇人士申请6、信用要求：近3个月不能有2个月的逾期、近半年不能有3个月的逾期温馨提示：22-60周岁、连续工作满6个月、打卡工资2000以上方可申请,28560
成都,10万元,12月,9833,1.8,参考月利率 0.65%,12,36,分期还款,2,2,信用贷,1,23-60周岁、连续工作满半年、打卡工资3000以上1、年龄限制：23-60周岁2、工作年限：在现单位连续工作满6个月3、收入要求：月打卡工资3000以上，需提供打卡工资流水（公务员、教师、医生月收入可放宽至2000以上）4、行业限制：暂不支持一线销售人员、保安、一线操作工人（工厂里一线员工和组长）、餐饮服务员、娱乐行业员工、个体工商户、私营业主等自雇人士申请5、贷款区域：成都五城区、双流、温江、青白江、龙泉驿、新都、高新区、高新技术开发西区温馨提示：月打卡工资3000元以上、需提供打卡工资流水方可申请,2814.7
成都,10万元,12月,8998,1.1,月管理费 1.20%,12,36,随借随还,7,3,抵押贷,0,1、房产证或房产共有证2、购房合同或按揭合同3、身份证、户口簿、婚姻证明4、工作证明5、最近半年银行流水等、辅助财力证明6、根据房子情况和贷款金额手续小有差别,14400
成都,10万元,12月,10813,2.98,月管理费 2.48%,12,36,分期还款,3,1,信用贷,1,24-60周岁、成都有房产、征信良好1、24-60周岁2、在成都有自有房产3、征信良好温馨提示：24-60周岁、成都有房产、征信良好方可申请,29760
成都,10万元,12月,9333,1.2,月管理费 1.00%,12,36,分期还款,3,1,信用贷,1,25-55周岁、有房产、征信良好1、25-55周岁2、大成都有房产或者有满12个月按揭房或车3、征信良好温馨提示：大成都有房产或者有满12个月按揭房或车,12000
成都,10万元,12月,9283,1.14,参考月利率 0.95%,12,36,分期还款,2,1,信用贷,1,22-55周岁、有按揭房或按揭车、信用良好1、22-55周岁2、本地有正在还贷的按揭房或按揭车3、信用良好温馨提示：22-55周岁、有按揭房或按揭车、信用良好方可申请,4521.3
成都,10万元,12月,10483,2.58,月管理费 2.15%,12,36,分期还款,2,2,信用贷,1,22-60周岁、本地有房产、信用良好1、年龄22-60周岁之间的中国公民2、适用人群：在当地有房产（按揭房也可以）温馨提示：22-60周岁，在当地有房产方可申请,25800
成都,10万元,12月,10323,2.39,月管理费 1.99%,12,36,分期还款,3,2,信用贷,1,22-60周岁、工作1年以上、打卡工资2000以上1、22-60周岁2、信用无90天以上的逾期3、打卡工资稳定2000元以上，在本单位工作1年以上4、申请人需就职于大型国有企业、事业单位或上市公司的技术人员、管理干部、正式职工、提供1年以上打卡工资、社保、公积金缴费记录证明（免公司外访）5、本地户口或外地在本地拥有房产温馨提示：本地户口或外地在本地拥有房产方可申请,23880
成都,10万元,12月,8662,0.39,月管理费 0.60%,12,36,随借随还,3,1,抵押贷,0,1、身份证、户口本2、房产证3、结婚证,7200
成都,10万元,12月,9053,0.86,参考月利率 0.72%,12,36,分期还款,3,1,信用贷,1,25-55周岁、名下有房产、信用良好1、年龄要求为25-55周岁2、大成都地区工作需满6个月3、若为企业法人、营业执照需注册满一年4、房产可以是全国各地、但必须是按揭房产、按揭时间需满一年5、负债不宜过高6、信用良好温馨提示：25-55周岁、名下有房产、信用良好方可申请,3555.8
成都,10万元,12月,9163,1,参考月利率 0.83%,12,36,分期还款,1,1,信用贷,0,1、本人二代身份证2、近半年银行流水（可有可无）3、工牌、名片或单位开具的工作证明4、房产证或租赁合同、近2个月内的水、电、燃气发票或金融机构信用卡账单等,4027.9
成都,10万元,12月,9183,1.02,参考月利率 0.85%,12,36,分期还款,7,3,信用贷,0,1、本人二代身份证2、近半年银行流水（可有可无）3、工牌、名片或单位开具的工作证明4、房产证或租赁合同、近2个月内的水、电、燃气发票或金融机构信用卡账单等,4111.7
成都,10万元,12月,9183,1.02,参考月利率 0.85%,12,36,分期还款,1,1,信用贷,0,1、身份证2、房产证明3、近3个月水电费证明4、房子有按揭的可以提供抵押合同或购房合同加还贷流水即可,4111.7
成都,10万元,12月,10783,2.94,月管理费 2.45%,12,36,分期还款,3,1,信用贷,0,1、身份证2、房屋购买或按揭抵押合同3、个人流水或按揭房还款流水4、住址证明（近2个月内水电气发票任1张）,29400
